Clase_0,Clase_1,Clase_2,Clase_3,Clase_4,Clase_5,Clase_6,Clase_7,Clase_8,Clase_9,Clase_10,Clase_11,Clase_12,Clase_13,Clase_14,Clase_15,Clase_16,Clase_17,Clase_18,Clase_19,Clase_20,Clase_21,Clase_22,Clase_23,Clase_24,Clase_25,Clase_26,Clase_27,Clase_28,Clase_29,Clase_30,Clase_31,Clase_32,Clase_33,Clase_34,Clase_35,Clase_36,Clase_37,Clase_38,Clase_39,Clase_40,Clase_41,Clase_42,Clase_43,Clase_44,Clase_45,Clase_46,Clase_47,Clase_48
0.0011117624,8.145327e-05,0.013895864,0.00024304958,6.463338e-05,0.012575654,0.0038712411,0.010748516,0.009632718,0.18405782,0.0077833394,0.0025198516,0.020495566,0.00018998365,0.0012594566,0.010000219,0.14271651,0.00028957805,0.0040919753,0.00041685204,0.03667704,0.0024013529,0.0006006317,0.0016053661,0.0003702513,0.0038633642,0.0003232773,7.270629e-05,0.0027765923,0.0019694443,0.00018603739,0.015660366,0.000754115,0.0003817148,0.008841596,0.00030749378,7.068621e-05,0.00013516888,0.099380136,0.16462427,0.062176265,0.0027907458,0.01749665,0.003875674,0.002399153,0.0021681995,8.3694154e-05,0.0009072348,0.14105465
0.0072677014,0.0010412184,7.954369e-09,4.929414e-07,0.0012156289,0.0029264027,3.632549e-05,7.3915962e-09,0.0008115821,2.3862472e-07,3.438315e-06,1.6072711e-08,5.1169733e-05,0.00013153456,0.0026909208,0.0003276167,0.92590535,3.8327707e-06,1.4117438e-06,1.4703324e-06,0.0049888003,0.00054622086,5.1328135e-07,3.9719007e-06,1.0194524e-07,4.202958e-07,0.00035753724,1.9870918e-06,1.2166192e-05,0.030825492,6.0698403e-06,0.00026869,5.954725e-05,0.0010473741,0.00013593076,0.003983566,2.0297699e-05,8.0791885e-08,0.0008946401,0.00022593883,0.0014612721,2.4690568e-08,0.00030725158,5.2764895e-05,6.9800103e-06,8.307113e-06,0.012284016,3.2643481e-09,8.3889034e-05
0.007684127,0.00035552104,2.5383903e-07,0.0033318184,0.001078745,0.00045960874,0.0002175135,1.6113556e-05,0.00035573402,0.0010437507,2.9173902e-05,0.00013322684,0.0027694174,7.272406e-05,0.00039502204,0.00019429957,0.7323911,2.0994683e-05,0.00034040966,1.683982e-05,0.03776903,0.012634469,6.946529e-05,8.57903e-05,9.2643575e-07,6.969439e-06,0.001878452,5.611743e-05,0.0014775783,0.1271267,6.0686318e-05,0.0040633506,0.0001984582,0.00067062356,0.004103572,0.0008301052,1.404058e-06,2.6536072e-05,0.001003457,0.00025725862,0.0053978027,2.0089772e-06,0.0008779733,2.1371967e-05,6.027237e-05,0.0017791053,0.036694482,2.4352494e-05,0.011915218
0.0020975403,6.663966e-05,2.5971582e-05,0.0002758828,9.179423e-05,0.0033644203,0.0022517617,0.0023056224,0.041332092,0.004508352,0.0013246991,5.144875e-05,0.011075103,0.006827,0.0005588953,0.0040472075,0.22090985,9.257592e-06,0.00021885778,5.5317396e-05,0.051064607,0.00022910543,0.0021137404,0.010956883,1.1017509e-05,0.0009231527,7.5721764e-05,2.8899134e-05,0.0006058723,0.0016018569,8.0457015e-05,0.0036128452,0.0003081522,0.0040669846,0.4555209,0.0019436519,3.171356e-05,1.1233513e-05,0.0017289309,0.010275172,0.021526735,0.002389079,0.0007135616,0.0022828311,0.0007097386,0.008325634,0.0003075565,2.1206426e-05,0.117134914
3.239963e-05,0.00013478838,4.7880967e-06,3.8048045e-05,0.00043866326,0.001225256,9.075105e-05,7.8101024e-05,0.00081277295,2.0839247e-05,2.918387e-06,5.889285e-06,0.00033879836,3.1504005e-05,2.3310176e-05,0.00033438645,0.8399835,3.082472e-06,3.9009916e-05,4.1962935e-06,0.0012595715,7.5525255e-05,2.5770954e-05,0.00011643056,2.5549826e-07,1.0771358e-05,8.126304e-05,1.0561078e-05,0.00094060187,0.0016873522,8.53212e-07,0.00027783433,0.00020787846,6.565617e-05,0.002260275,5.401543e-05,9.088668e-07,9.561846e-07,0.13584122,0.0011445469,0.003197212,1.3524613e-06,0.00030490817,4.0973417e-05,4.89571e-06,1.4575078e-05,0.00046498844,3.036676e-05,0.008235403
0.020625701,0.0024961217,0.00015882317,0.0017622835,6.651999e-05,0.018908737,0.00035668106,0.0006245356,0.0048974263,0.008807046,0.0018041402,0.0008138662,0.00035493996,0.0053181597,0.0034102015,0.0006298239,0.00024440076,0.32214954,0.035789963,0.2608948,0.00017764668,0.00021855102,0.0011341231,0.0015900298,0.17939986,0.005118477,0.000721387,6.349634e-05,0.00029709563,0.0016867446,0.002642175,0.0004068233,0.0008197407,0.065026194,0.001968746,0.0004912782,0.0013808267,0.00032980167,2.0144054e-05,0.01937936,0.0022167,0.003628666,0.0077736867,0.0043529,0.0075280173,0.00036601076,0.0011006491,1.5213014e-05,3.1910433e-05
0.00046823145,0.004514733,0.00010259459,4.689672e-06,5.048118e-05,0.012651609,6.455711e-07,9.806707e-05,0.0005494804,8.643913e-05,4.7899342e-05,1.9444278e-06,4.2893513e-05,0.0012001949,0.0001695496,7.410186e-06,1.4550563e-05,0.91775787,0.0051246253,0.00086534396,6.238601e-05,1.2803763e-05,0.00013174223,0.00032802086,0.013128402,0.0050623766,0.0028367976,2.37287e-05,0.0044412576,0.0013987498,0.0016667984,7.0877404e-06,0.0010740937,0.0011311369,4.4649073e-06,0.002234113,0.0074284524,1.0295582e-05,5.3071388e-05,0.0007360244,0.00020891427,5.979472e-06,0.00011339607,0.011986691,0.002106247,1.4571789e-06,2.8915717e-06,6.7451435e-07,4.2577904e-05
0.03645008,0.0008681296,0.0040455237,0.00032424694,0.0009056471,0.013467401,0.008374883,0.0019467754,0.117712714,0.013045453,0.016443143,0.001968373,0.02408186,0.0071663572,0.003920026,0.017718472,0.014143655,0.14820372,0.012354361,0.031852998,0.0009293132,0.00037438248,0.007022905,0.008215703,0.2264711,0.030204153,0.0010670638,0.000309389,0.0010984993,0.012418954,0.000275078,0.0028672863,0.0012611886,0.041120734,0.009797578,0.00048589197,0.0014381717,0.00016630655,0.0034361153,0.07084882,0.010029365,0.015441929,0.069744624,0.0031181886,0.0019503506,0.0018766341,0.0025300193,0.00020794744,0.00029858408
0.005420395,0.00012707952,0.0037698015,9.530715e-05,7.9464975e-05,0.0021197258,0.013523467,9.4816685e-05,0.014660728,0.008819888,0.01766552,0.007938143,0.08288361,0.00029323593,0.00028125691,0.004990005,0.0051771193,0.40653333,0.04988935,0.01391338,0.00011506613,0.001474727,0.00020868873,0.0013550328,0.18449007,0.0018226944,0.0024500734,0.0003534145,0.0010044825,0.04256747,0.00029964437,0.0010852551,0.00021299502,0.0015957222,0.0017692943,1.4915328e-05,0.00025632165,0.00019838971,0.005923732,0.003969787,0.0020015738,0.00023578758,0.09623572,0.00011837255,5.5622342e-05,0.00030350208,0.011323829,2.6758613e-05,0.00025538224
0.0005185262,0.0016155802,6.617343e-05,4.1537455e-06,1.869042e-05,0.006066202,4.984594e-08,0.0001658355,0.00016246396,0.00022155169,3.0993633e-05,1.3841784e-06,9.550217e-05,0.00037483903,0.00027207902,1.1528288e-06,1.6806474e-05,0.9174629,0.028798083,0.00025534487,4.468002e-05,7.723428e-06,5.395677e-05,2.6097812e-05,0.021174727,0.003707369,0.00060682127,1.0926059e-05,0.005109314,0.0015157689,0.00022758065,7.910385e-06,0.00016378817,0.0008637786,1.0037877e-06,0.002899154,0.0011116043,1.8416531e-06,2.3766543e-05,0.0004847258,3.5443976e-05,1.4570662e-06,0.00029793396,0.0037995242,0.0016565879,8.703004e-07,1.8298114e-06,7.659929e-07,1.4719736e-05
0.023722485,0.0011155003,0.022366192,0.00080956175,0.0025012437,0.08847633,0.016359543,0.011016606,0.062221035,0.013468899,0.016101843,0.0060100653,0.0074818456,0.009518321,0.0068854103,0.03144564,0.023698546,0.03500708,0.003712578,0.016541054,0.0052547306,0.00045350258,0.02630111,0.025641102,0.03364536,0.011281722,0.0009281636,0.000920513,0.006095476,0.0053561507,0.0012178265,0.0032282842,0.0020472158,0.040302876,0.02692931,0.0037828337,0.0044105034,0.00025206569,0.009774797,0.22259225,0.049692698,0.03335676,0.053990785,0.0029781472,0.01070506,0.013220403,0.0018712658,0.0020451238,0.003264244
0.012606249,0.0012959996,0.0063995067,0.000744269,0.00041373106,0.061727107,0.0028372367,0.01521105,0.11621638,0.019914191,0.014110975,0.001703107,0.017078314,0.056014407,0.009709755,0.007738332,0.023063704,0.035445888,0.04192588,0.035029583,0.005004509,0.00016141415,0.009364445,0.010598192,0.034214757,0.025736673,0.0005027209,0.00022358997,0.00348812,0.007768741,0.0014712823,0.0033075185,0.0023543548,0.06454244,0.073457636,0.005097334,0.0041883704,0.00024197571,0.007438869,0.16794866,0.029818717,0.006520786,0.02376073,0.012614891,0.010523898,0.0026560833,0.0013057683,0.00025513247,0.006246706
0.00018944393,0.000728555,1.1533056e-05,3.8916303e-07,2.8186294e-05,0.008355984,2.2331848e-08,3.5014073e-05,0.0003262082,0.00010475815,1.46196635e-05,6.7828815e-08,2.0928126e-05,0.001121128,2.4034522e-05,7.4488463e-07,2.6649002e-06,0.9536793,0.0010119702,3.7693804e-05,0.00028055784,2.0199748e-06,0.00015791044,0.00025156117,0.0025136322,0.0014877192,0.0017508164,2.5075494e-06,0.0023637994,0.0017760538,0.0012594174,4.1894248e-07,0.0007437781,0.00029243482,4.5203583e-07,0.0056392034,0.0063993786,9.408217e-07,4.7498966e-06,0.00015781123,0.00020804162,4.404012e-07,5.690458e-06,0.0054017217,0.003579445,4.9393157e-07,2.1166822e-07,9.571091e-08,2.544941e-05
0.039375093,0.0025290593,0.00015168669,0.00015858895,0.001130827,0.002593631,0.00026552242,0.00024217677,0.007745146,0.005189553,0.0024227402,0.00027237885,0.0010377176,9.887814e-05,0.0005612336,0.0024735976,0.0004965359,0.20719309,0.002508897,0.0040069167,6.796917e-05,0.0015917337,0.0020622062,0.0016699546,0.6180772,0.033478443,0.002805451,0.00022150463,0.00014918954,0.0030918599,0.00019562067,0.0010828692,0.0007954946,0.009609957,3.91912e-05,5.322414e-05,0.00026484948,0.00011256585,4.9320235e-05,0.004119558,0.0006120762,0.015640702,0.016431998,0.0057825637,0.0011681049,0.00012992231,0.00018543332,5.309451e-05,4.69659e-06
0.020479625,0.0010830602,0.0005118898,0.00088772987,0.0005009015,0.008538339,0.006580934,0.00014928046,0.018171784,0.013915106,0.0034612343,0.0013673652,0.0027096574,0.0023996874,0.0005991128,0.002246717,0.0007581152,0.6680605,0.0039847875,0.05785881,0.0010237796,0.0010487323,0.0028047322,0.011929813,0.08685371,0.004222169,0.0061438265,0.00017163684,0.00075539004,0.016649643,0.001999259,0.0003166974,0.0032810832,0.008754555,0.0015737901,0.00013940927,0.001618989,0.00045808032,0.00014360981,0.007115581,0.009416024,0.003852034,0.006773398,0.0010785712,0.002364633,0.0009379874,0.0041766525,6.957814e-05,6.193114e-05
0.0002414275,0.00031117626,0.004125409,0.0060612354,1.8661942e-05,0.002351697,4.7842503e-05,0.09355996,0.00034286155,0.057575624,0.003177784,0.07973088,0.030060448,0.00016934727,0.0027908736,0.00093898026,8.9584326e-05,0.0010171715,0.46934515,0.01257664,4.4758108e-05,0.005647785,0.00011772224,1.9247083e-05,0.0140495775,0.08285843,4.7316746e-05,0.0028330493,0.0004932098,0.0002822767,0.005382988,0.041007753,0.0001052099,0.00097027584,0.0027003281,0.00035189153,0.00018054599,0.035324655,0.004124152,0.0019828305,0.00052115077,0.0029878519,0.0029291927,0.01648417,0.0018979396,0.00021240443,0.00026756304,0.0043462603,0.0072966246
0.00033118427,4.6714064e-05,0.00011485857,0.0023020227,6.8784348e-06,0.007122834,1.4461892e-05,0.0009400299,0.0038247146,0.00011502015,5.4646996e-05,0.0003938278,0.0035074635,0.046915077,0.13181555,2.290128e-05,0.00017737332,0.0027813427,0.5030363,0.15728958,2.9849878e-05,1.7911063e-05,4.2493546e-05,3.1714646e-06,0.001169769,0.0065330053,7.1395466e-06,3.0463008e-05,0.00038816914,0.00067402946,0.0071205725,0.0012915467,5.4008073e-05,0.05255873,0.037925933,0.009199444,0.0005330698,0.000100827834,5.6912228e-05,0.0071143825,0.00011345701,0.0002794405,0.00024078859,0.0102527635,0.0008022104,0.0001719012,0.00138689,3.6928905e-06,0.0010846021
4.333163e-07,2.6837668e-07,6.8479894e-06,0.004194674,2.7244743e-08,3.9308066e-05,1.223507e-08,0.13287944,2.1882617e-05,0.0005508242,1.5644895e-06,0.009534601,0.011649084,0.00025205407,6.2595485e-05,5.9447325e-07,8.3682244e-07,4.8615398e-06,0.74203944,0.0029392636,9.6763415e-08,7.1441843e-07,5.82722e-06,3.000548e-08,1.3948438e-05,0.036211427,1.0186483e-08,1.0088063e-05,4.9783495e-05,1.8825302e-05,0.00018741726,0.0012335154,7.460982e-07,9.67202e-05,0.03847932,1.6201517e-05,4.042135e-07,0.0006485924,5.6167355e-05,1.5801295e-05,1.0444725e-05,7.539192e-06,1.0092368e-06,0.00016385344,1.8974199e-05,1.8299788e-06,8.4182475e-06,0.00012373368,0.018439967
4.2592906e-06,1.8270103e-07,3.5059318e-07,0.0015496723,5.864744e-09,4.5981988e-06,4.502087e-09,0.0011131851,1.7844292e-05,0.0015470063,7.238498e-07,0.00034712616,0.0024541966,1.5129428e-05,0.000440395,1.7498583e-07,3.74282e-05,1.5512787e-06,0.9799501,0.0013150274,7.8786627e-07,2.7902493e-06,1.4704217e-07,1.0726404e-09,4.7828066e-06,0.0028271356,3.1787156e-08,8.101667e-08,3.220043e-06,4.50512e-05,5.4348e-06,0.004634619,6.2736353e-07,4.1745257e-05,0.0010452291,2.0511632e-06,8.656262e-09,3.6050307e-05,1.78144e-05,0.00018027838,2.9257992e-06,6.5657406e-07,6.3443217e-06,0.00013255623,5.931553e-06,4.2132933e-07,4.4393773e-06,1.4335973e-06,0.0021985183
0.00019343436,0.000196964,0.000615849,0.0028043422,1.0313375e-05,0.0034102488,3.760809e-05,0.010826654,0.0019620538,0.0034734858,0.001198491,0.0009985882,0.013852143,0.0012245913,0.029344767,0.00016120484,0.000109981025,0.0006125681,0.6735783,0.010087803,5.59025e-05,0.0021588292,4.066598e-05,1.4043698e-05,0.010140549,0.034311008,1.998383e-05,0.0007240744,0.00014628496,9.423238e-05,0.0046265954,0.01729737,4.0593673e-05,0.008155709,0.0035007338,0.0024571323,0.0002340672,0.0018964236,0.00023894865,0.0028108084,4.17879e-05,0.006297155,0.0015856996,0.14508732,0.0011960281,0.0002711325,0.00027433902,6.008684e-05,0.0015231648
0.0005146308,9.081825e-05,0.0008017744,0.0041769543,6.9339835e-06,0.00059129234,1.6962398e-05,0.014311125,0.00038609921,0.025323343,0.001438151,0.019143289,0.04331985,0.00019215867,0.007068543,0.0002031184,0.00017711773,0.00061969325,0.7813829,0.00879629,3.7754802e-05,0.0017607324,3.0143383e-05,2.5214422e-06,0.0073757935,0.033503298,1.6757684e-05,0.00044976734,0.00018659519,0.00037729592,0.0008047629,0.025782242,2.8900222e-05,0.001073894,0.0017643993,0.0002471742,3.3494198e-05,0.0042800307,0.000727396,0.0015849547,7.298008e-05,0.0007974742,0.0031930672,0.004156561,0.0005390397,0.00018071858,0.00043017862,0.0005216646,0.0014792864
0.00046784614,0.00044962447,0.0030252226,0.008218662,9.401749e-05,0.0122342,0.0004725051,0.06420924,0.0011906133,0.007597072,0.004307264,0.16387548,0.01591764,0.0005509492,0.004186323,0.007110055,0.000925993,0.0015297285,0.37932456,0.05507223,3.1728556e-05,0.004051586,0.00024168691,5.9518286e-05,0.00971808,0.033004694,0.0001044994,0.004862928,0.0012709077,0.00033455563,0.015663644,0.019664016,0.00015804284,0.014253718,0.032872923,0.0009780519,9.743871e-05,0.019754777,0.0068416046,0.0222349,0.0026562603,0.013839896,0.0060108188,0.033216715,0.0005583001,0.0006889913,0.0010266792,0.001651124,0.02339272
0.0008905941,7.371756e-05,0.00028419064,0.011507162,1.3057729e-05,0.00012601675,3.719863e-06,0.004951965,0.00035457982,0.074428126,0.00020742725,0.00064997846,0.046589736,4.5588564e-05,0.118435375,4.6436227e-05,0.0022264833,6.643834e-05,0.39789534,0.00040303427,0.0037788157,0.01628345,1.39449585e-05,5.2554543e-07,0.00039188474,0.017914226,6.252856e-05,9.8947065e-05,0.0003610313,0.0015100033,0.00012635274,0.2784806,9.47112e-05,0.0001146151,0.00012722671,0.0012735436,1.3885798e-05,0.00036172834,0.0006148584,0.0013058141,2.2261973e-05,0.00033838424,0.0022205603,0.0067288294,0.0024159187,0.0004000937,0.00022886136,0.0008695338,0.0046478524
6.191955e-06,2.1475676e-06,1.9878742e-05,6.347144e-05,4.855155e-08,1.5683489e-05,3.9461122e-07,3.3277294e-05,4.0596744e-05,0.04123788,0.00022500369,9.515615e-05,0.006661206,9.404902e-06,0.000100271995,2.1906576e-06,2.3744296e-05,0.00024805256,0.9469014,0.00059322204,7.709707e-05,0.0005692439,5.1565287e-08,4.694142e-08,0.00034955487,9.881548e-05,2.109643e-05,9.84768e-07,3.3045087e-06,0.00015054001,0.00028965037,0.00029673878,1.2927512e-05,4.0653827e-06,7.313615e-06,5.6645977e-06,7.812714e-07,0.00048208836,4.7118243e-05,0.00046104623,1.2385227e-05,4.606302e-07,3.375202e-05,0.0005355432,1.1996014e-05,5.0615233e-07,3.6324946e-05,3.5218355e-07,0.00021121062
4.2604557e-07,2.0255554e-07,8.99692e-07,0.000102842365,6.1831797e-09,3.501517e-06,3.949521e-09,0.0001074554,3.4872241e-06,0.0037903131,1.7858008e-06,0.00010299558,0.0013080915,3.7998025e-06,7.687211e-06,5.2720882e-08,7.037054e-06,2.9052595e-05,0.9935595,0.00016663744,2.7200103e-06,7.306423e-06,5.3472927e-08,3.714983e-09,1.1202749e-05,5.0615643e-05,4.772367e-07,9.610791e-08,5.900378e-06,0.00012916372,2.5546153e-05,5.9757367e-05,1.315029e-06,1.7349594e-06,2.006026e-05,1.0103313e-06,3.625952e-08,4.0544524e-05,2.2079907e-05,1.9018757e-05,3.7255365e-06,6.585188e-09,2.0555617e-06,1.3600182e-05,2.4431479e-06,5.9248553e-08,5.7325587e-06,4.4052277e-07,0.00037744056
0.00025840505,2.3860517e-05,0.0019742243,0.0016380752,6.977768e-06,0.0030358182,0.004301805,7.52783e-05,0.000900676,0.0016179424,0.00032297554,0.056116298,0.004326536,0.0003934533,0.008273439,0.0021929308,0.00026574414,0.0013012651,0.012674226,0.80685854,3.5487334e-05,0.0010781484,4.4905587e-06,3.6001707e-06,0.0004485333,0.001313743,7.255333e-05,6.6198365e-05,7.9162375e-05,0.00070004974,0.009800153,0.005533887,0.00021010728,0.0006247731,0.013618984,3.2813437e-05,0.00016815957,0.012777593,0.004854033,0.023981817,0.0053550154,0.00050206285,0.0007571039,0.0008048584,0.00013184464,0.00013850513,0.008651863,5.4536802e-05,0.0016414577
7.2664516e-05,2.5325848e-05,7.215695e-05,0.0070182662,1.2534018e-06,0.001690146,0.0001539868,0.00028809952,0.0004537469,0.00062497606,7.834015e-06,0.0037326517,0.00013121704,0.00046564065,0.0041538174,0.00018535157,2.15407e-05,0.0001477839,0.0029558712,0.9342258,8.48105e-06,6.7674984e-05,1.1572912e-05,3.3472022e-06,0.00010673914,0.0045303586,4.7140047e-06,5.2719033e-06,1.3412836e-05,4.799699e-05,0.0011627696,0.00504264,0.00015589515,0.00077866396,0.01460704,1.2198011e-05,5.505118e-05,0.0040871766,0.0001930895,0.006959673,0.0014791399,0.0010648806,4.344648e-05,0.0015876128,0.00060270913,3.4867142e-05,0.00040912905,3.6318175e-05,0.00045974972
6.781981e-05,2.5171275e-05,1.4977755e-05,0.0004851296,1.2193277e-06,0.0030213166,0.00031437416,0.00011822865,0.0024887705,0.00010599181,0.00016902009,0.00087341026,0.0012918579,0.002527958,0.007230192,0.0060989163,1.2948009e-05,1.5379997e-05,0.001998467,0.7268168,3.6627291e-06,0.00022047802,9.28336e-07,8.722656e-07,8.304371e-05,0.011652064,2.684045e-06,2.8341152e-05,6.574073e-07,6.8545896e-06,0.007500622,0.0066483268,6.464738e-05,0.0028502806,0.075900145,0.00010137535,4.3919834e-05,0.023608815,9.050574e-05,0.02747277,0.001697012,0.012145094,1.32097075e-05,0.074105896,6.3943706e-05,1.9932733e-05,0.0010890467,8.865411e-07,0.0009060463
0.00018322379,1.9373617e-06,0.0003902362,0.007870046,3.010865e-07,0.001092409,0.0005327316,0.00020631784,6.197255e-05,0.00096495403,2.135857e-06,0.009804921,2.5317324e-05,2.1937038e-05,0.030735362,7.428739e-05,5.5471446e-06,0.00064538646,0.0005350493,0.90675557,1.0545516e-06,2.6475178e-05,5.8592123e-05,3.7036268e-06,0.0006907422,0.0031207944,1.8323557e-07,3.149183e-06,1.569352e-05,3.164234e-05,3.957013e-05,0.007104978,9.218463e-06,0.0012743943,0.004057544,3.8478142e-06,6.0214978e-05,1.7659699e-05,2.0362022e-05,0.00088663667,0.00040008596,0.015400032,0.0024395825,3.65674e-05,0.003024694,0.0003737783,0.0002008671,0.000784044,4.2866354e-06
0.00017474993,1.1047874e-05,3.7331836e-05,0.047865435,0.00015738078,0.0003570802,0.00041132537,0.0010793634,0.020461887,0.0015303512,3.5813824e-05,0.012476348,0.14027146,0.0016467221,0.0030662725,0.001352454,0.0001233689,0.001362518,0.052135184,0.40709218,8.420906e-06,0.0009480628,0.00015191777,6.3963853e-06,0.0017028099,0.11366946,2.605054e-05,0.00039831336,3.545577e-05,0.005897732,0.00086502545,0.010496066,0.0003463345,0.0036384806,0.07426734,4.549547e-05,1.5250443e-05,0.0063292193,0.00037117806,0.00051381334,0.0006632857,0.00664579,8.3054554e-05,0.0016002003,4.1618365e-05,0.00018179351,0.077529386,0.0016500595,0.00022375555
0.00012290585,2.0050687e-05,0.00026395838,0.00028463238,4.0665964e-06,0.0021229908,0.003997402,7.7884695e-05,0.000978061,0.00020309775,0.0002001837,0.00824408,0.0003537763,0.00034918566,0.0010112413,0.009141962,6.538402e-05,0.00024862043,0.0005909112,0.8894424,2.8916788e-06,7.820369e-05,5.867476e-06,8.154905e-06,0.00030042118,0.0020222678,1.2283325e-05,2.2687927e-05,7.207468e-06,2.6313688e-05,0.0011424777,0.00086505833,0.00011375175,0.0012726269,0.02115034,7.718781e-06,3.5372013e-05,0.0034544484,0.00064911065,0.035304435,0.006156318,0.0066749635,0.00020241634,0.0014988949,3.6416408e-05,3.4886878e-05,0.00093128555,1.358146e-05,0.00024661486
0.0005457568,5.792649e-05,0.006054184,0.006583243,5.193631e-05,0.004703026,0.005258973,0.0014452732,0.0009020342,0.001827379,0.00019021225,0.2888969,0.0041609877,0.0003643717,0.0070689316,0.003987809,0.0006674805,0.0015488662,0.006884306,0.51926214,2.0047191e-05,0.0005391316,0.00011449752,2.115718e-05,0.00085201295,0.009162711,4.2478776e-05,0.00029776045,0.0005866179,0.0012567964,0.0024600956,0.012311792,0.0003106488,0.0017441239,0.04327955,4.3387212e-05,0.00022986531,0.0066612097,0.01795264,0.011656226,0.011384798,0.0027534505,0.0029892516,0.000425925,0.0004299904,0.00048821137,0.0054669394,0.0033794523,0.0026774877
6.0904524e-05,6.1763006e-07,0.00011526585,8.2045306e-05,4.4976116e-07,0.0006078923,0.0088375,1.1884337e-06,0.00075763813,3.4178225e-05,2.2544113e-05,0.0018611919,0.0001667086,0.00014935584,0.0033564966,0.001548706,3.8111117e-05,3.2970627e-05,4.1613366e-05,0.9228281,2.6738205e-06,2.2566097e-05,3.6960614e-07,5.977627e-07,1.3136002e-05,0.00025533905,1.7483111e-06,9.424831e-07,7.778798e-07,1.13491105e-05,0.0004523719,0.0006022023,2.4845633e-05,0.00028986344,0.01596351,1.4462003e-06,1.2475072e-05,0.0005448937,0.00017877344,0.03462327,0.0027133396,0.002498142,4.450095e-05,0.00025312472,9.667571e-06,3.280925e-05,0.0008253127,8.417434e-07,7.567961e-05
0.00028726584,3.6605663e-06,7.3553194e-05,0.0017667032,2.8403022e-07,0.00015239282,0.0011126588,3.062792e-05,0.00073027203,0.004007593,6.833978e-05,0.004399101,0.004483408,0.00016024837,0.029096358,0.0017942031,5.878447e-06,6.7914575e-06,0.00022964658,0.66930985,1.3357936e-05,0.0009723413,6.6289573e-07,2.1597269e-07,4.9322258e-05,0.046140894,1.047017e-06,6.2356935e-06,1.832344e-07,2.6810805e-05,0.0003967188,0.16687043,6.2535626e-05,7.6377095e-05,0.012343337,3.62814e-06,4.6504585e-05,0.031969942,0.00013488438,0.0026218125,0.0011988728,0.014466221,4.5444205e-05,0.002930824,0.0003606725,5.5994595e-05,0.001311035,3.5379937e-05,0.0001395198
5.947869e-05,2.8921355e-07,5.403648e-07,0.000125381,1.0518034e-07,0.0002232921,2.5815196e-05,3.6968318e-06,0.009131387,3.6038116e-06,6.7869846e-06,8.316095e-06,0.0023031533,0.35965815,0.015945101,5.687419e-06,3.0751748e-06,1.652245e-05,0.0014450973,0.16042013,3.9726474e-06,2.7413674e-07,1.4210644e-06,3.9543812e-07,6.984725e-06,0.0018071445,1.0704291e-07,3.3828195e-07,4.4937738e-07,4.4152996e-05,0.0019068802,0.00015182825,5.5364862e-06,0.0096238805,0.43226552,0.00033906053,9.973125e-05,6.936642e-05,3.1340437e-07,0.0006619669,4.4699875e-05,0.00018838386,4.6067586e-07,0.0014432732,2.5348741e-05,3.814322e-05,0.0017589683,6.030464e-09,0.0001258044
0.013908201,0.00024598057,0.0007407257,0.00046600137,0.005382033,0.04114229,0.014314296,6.7627174e-05,0.031896822,0.00043291587,0.001200662,0.00013653406,0.02419639,0.012645797,0.064556204,0.0016358866,0.21111196,0.0020581807,0.0010583438,0.00023952444,0.13552059,0.0042487793,0.0010647647,0.0020924145,9.389972e-05,0.000121881676,0.0017822309,0.00078820525,0.012580811,0.09310397,0.0031000404,0.0026761396,0.00060149404,0.010555236,0.020766065,0.110924296,0.0056456765,1.3757453e-05,0.0047932426,0.0032697096,0.007090053,0.00021706341,0.00836714,0.00046760758,0.0021484895,0.044879936,0.07801746,7.306455e-05,0.017559662
0.0010243008,0.005423173,8.0160333e-07,6.7672516e-07,0.00045403553,0.0011997889,0.00015965423,2.7945637e-08,0.0064899763,0.0004938717,0.0014424762,9.698333e-08,0.0021511072,0.0012071895,9.534322e-05,0.005500045,0.00036472554,0.002686316,1.3899628e-05,0.00021161977,0.32879943,0.02434571,3.17903e-07,0.00010645112,1.4216283e-05,2.9228393e-05,0.4580293,1.9394196e-05,4.9607133e-06,0.027739627,0.006092813,5.1909432e-05,0.056272518,5.7601565e-06,4.8507186e-06,0.0015646832,0.002031045,0.0029541077,0.0005135585,0.0027044083,0.04204417,6.562499e-07,2.4522747e-06,0.013078038,6.952009e-05,9.762106e-07,0.0042728907,1.2369478e-08,0.00032787176
0.0010189919,0.0016968797,2.4383877e-05,0.00014034931,0.009343544,0.0044076513,0.017360462,2.4666718e-07,0.0016934945,9.887524e-05,3.9918472e-05,4.6924702e-05,0.00049581204,0.00028459818,9.1758004e-05,0.002692844,0.0022037826,0.003651176,2.7915078e-06,0.00044459946,0.067122355,0.029403383,4.2046147e-05,0.003196903,2.3246332e-06,1.8129202e-05,0.31358021,0.00040631328,0.0015412401,0.24737383,0.010910514,9.988536e-05,0.06185524,1.3116222e-05,0.00022817959,0.0003728439,0.0050530406,0.0011141646,0.0066091935,0.00011392681,0.12176591,3.8092996e-06,2.212452e-05,8.5119216e-05,0.0001992835,0.00017855618,0.08021849,3.371065e-05,0.0026970347
